,adult,original_title,release_date,imdb_id,popularity
458,False,Guilty as Sin,1993-06-04,tt0107057,5.385108
459,False,Hard Target,1993-08-20,tt0107076,7.834351
460,False,Heaven & Earth,1993-12-24,tt0107096,4.190541
461,False,Hot Shots! Part Deux,1993-05-21,tt0107144,13.482371
462,False,Live Nude Girls,1995-12-08,tt0113674,2.138959
463,False,The Englishman Who Went Up a Hill But Came Down a Mountain,1995-05-12,tt0112966,5.331753
464,False,The House of the Spirits,1993-10-19,tt0107151,10.687795
465,False,House Party 3,1994-01-01,tt0110064,0.996047
466,False,The Hudsucker Proxy,1994-03-11,tt0110074,7.550545
467,False,I'll Do Anything,1994-02-04,tt0110097,1.742974
468,False,In the Army Now,1994-08-12,tt0110123,6.071466
469,False,In the Line of Fire,1993-07-08,tt0107206,12.637158
470,False,In the Name of the Father,1993-12-12,tt0107207,7.405895
471,False,The Inkwell,1994-04-22,tt0110137,0.613335
472,False,What's Love Got to Do with It,1993-06-09,tt0108551,14.820883
473,False,Jimmy Hollywood,1994-03-30,tt0110197,4.563989
474,False,Judgment Night,1993-10-15,tt0107286,5.538671
475,False,Jurassic Park,1993-06-11,tt0107290,8.863776
476,False,Kalifornia,1993-09-01,tt0107302,8.4337
477,False,Killing Zoe,1993-10-01,tt0110265,4.948569
478,False,King of the Hill,1993-08-20,tt0107322,4.375347
479,False,Lassie,1994-07-22,tt0110305,3.645342
480,False,Last Action Hero,1993-06-18,tt0107362,9.434006
481,False,Life With Mikey,1993-06-04,tt0107413,6.446229
482,False,Lightning Jack,1994-03-11,tt0110353,2.913584
483,False,M. Butterfly,1993-09-09,tt0107468,6.516976
484,False,Made in America,1993-05-27,tt0107478,5.43085
485,False,Malice,1993-09-29,tt0107497,9.861672
486,False,The Man without a Face,1993-08-25,tt0107501,5.997712
487,False,Manhattan Murder Mystery,1993-08-18,tt0107507,8.939404
488,False,Menace II Society,1993-05-26,tt0107554,5.260924
489,False,Executive Decision,1996-03-15,tt0116253,13.106291
490,False,愛のコリーダ,1976-05-15,tt0074102,8.932494
491,False,What Happened Was...,1994-09-09,tt0111689,0.534606
492,False,Much Ado About Nothing,1993-05-07,tt0107616,8.62724
493,False,Mr. Jones,1993-10-08,tt0107611,6.579753
494,False,Mr. Wonderful,1993-10-15,tt0107613,13.011091
495,False,Mrs. Doubtfire,1993-11-24,tt0107614,11.16553
496,False,Naked,1993-09-14,tt0107653,8.665198
497,False,The Next Karate Kid,1994-07-18,tt0110657,9.9697
498,False,The New Age,1994-09-16,tt0110649,0.596207
499,False,No Escape,1994-04-29,tt0110678,9.715187
500,False,North,1994-07-22,tt0110687,15.534707
501,False,Orlando,1992-09-01,tt0107756,3.800785
502,False,A Perfect World,1993-11-24,tt0107808,8.040589
503,False,Philadelphia,1993-12-22,tt0107818,13.373006
504,False,The Piano,1993-05-19,tt0107822,7.436758
505,False,Poetic Justice,1993-07-23,tt0107840,6.972599
506,False,The Program,1993-09-24,tt0107889,3.199976
507,False,The Puppet Masters,1994-10-21,tt0111003,7.272296
508,False,Radioland Murders,1994-10-21,tt0110939,8.506727
509,False,The Ref,1994-03-09,tt0110955,5.868677
510,False,The Remains of the Day,1993-11-05,tt0107943,12.222576
511,False,Renaissance Man,1994-06-03,tt0110971,4.985157
512,False,Rising Sun,1993-07-30,tt0107969,6.279082
513,False,The Road to Wellville,1994-10-28,tt0111001,3.416181
514,False,RoboCop 3,1993-04-17,tt0107978,8.685798
515,False,Robin Hood: Men in Tights,1993-07-28,tt0107977,17.136672
516,False,Romeo Is Bleeding,1993-09-13,tt0107983,9.796318
517,False,Romper Stomper,1992-03-05,tt0105275,5.157926
518,False,Ruby in Paradise,1993-10-08,tt0108000,0.941994
519,False,Rudy,1993-09-17,tt0108002,5.914833
520,False,The Saint of Fort Washington,1993-11-03,tt0108026,1.065843
521,False,Les Nuits Fauves,1992-08-19,tt0105032,1.031556
522,False,Schindler's List,1993-11-29,tt0108052,41.725123
523,False,The Scout,1994-09-30,tt0111094,5.715608
524,False,Searching for Bobby Fischer,1993-08-13,tt0108065,12.048587
525,False,Second Best,1994-09-30,tt0111102,0.882596
526,False,The Secret Garden,1993-08-13,tt0108071,6.499523
527,False,Serial Mom,1994-04-13,tt0111127,5.305311
528,False,The Shadow,1994-07-01,tt0111143,7.881107
529,False,Shadowlands,1993-12-25,tt0108101,2.96586
530,False,Short Cuts,1993-09-05,tt0108122,8.829337
531,False,A Simple Twist of Fate,1994-09-02,tt0111194,4.13516
532,False,Sirens,1993-10-01,tt0111201,2.86213
533,False,Six Degrees of Separation,1993-12-08,tt0108149,8.730025
534,False,Sleepless in Seattle,1993-06-24,tt0108160,10.234919
535,False,Sliver,1993-05-21,tt0108162,11.23297
536,False,Blade Runner,1982-06-25,tt0083658,96.272374
537,False,Son in Law,1993-07-02,tt0108186,9.122718
538,False,So I Married an Axe Murderer,1993-07-30,tt0108174,8.051914
539,False,Striking Distance,1993-09-17,tt0108238,13.390917
540,False,Harem,1985-11-20,tt0089256,1.825468
541,False,Super Mario Bros.,1993-05-28,tt0108255,7.198455
542,False,Surviving the Game,1994-04-15,tt0111323,3.644641
543,False,Terminal Velocity,1994-09-23,tt0111400,8.012225
544,False,Thirty Two Short Films About Glenn Gould,1993-11-26,tt0108328,0.873068
545,False,Threesome,1994-04-08,tt0111418,10.82236
546,False,The Nightmare Before Christmas,1993-10-09,tt0107688,17.730913
547,False,The Three Musketeers,1993-11-11,tt0108333,6.34785
548,False,Tombstone,1993-12-25,tt0108358,11.338194
549,False,Trial by Jury,1994-09-09,tt0111488,0.85586
550,False,True Romance,1993-09-09,tt0108399,17.189328
551,False,The War Room,1993-12-05,tt0108515,1.273617
552,False,The Pagemaster,1994-11-23,tt0110763,7.436001
553,False,Paris France,1994-02-04,tt0107779,0.741522
554,False,The Beans of Egypt Maine,1994-01-01,tt0109226,0.38247
555,False,Killer,1994-09-14,tt0110259,0.422224
556,False,Welcome to the Dollhouse,1995-05-24,tt0114906,5.14056
557,False,Germinal,1993-09-29,tt0107002,2.759302
558,False,Chasers,1994-04-22,tt0109403,9.85327
559,False,Cronos,1993-09-12,tt0104029,5.513024
560,False,Naked in New York,1993-11-10,tt0110623,0.449733
561,False,Kika,1993-10-28,tt0107315,3.647321
562,False,Bhaji on the Beach,1994-01-21,tt0106408,0.441585
563,False,Little Big League,1994-06-29,tt0110363,1.960563
564,False,Kådisbellan,1993-09-24,tt0107349,1.764582
565,False,Wide Eyed and Legless,1993-09-05,tt0111709,0.00015
566,False,Foreign Student,1994-07-29,tt0109828,0.002789
567,False,Io speriamo che me la cavo,1992-10-01,tt0107225,3.456868
568,False,Spanking the Monkey,1994-01-15,tt0111252,2.799575
569,False,The Little Rascals,1994-08-05,tt0110366,6.707109
570,False,À la mode,1993-09-10,tt0106878,8.2e-05
571,False,Andre,1994-08-17,tt0109120,3.139316
572,False,La scorta,1993-01-01,tt0108059,0.046196
573,False,Princess Caraboo,1994-09-16,tt0110892,1.943323
574,False,The Celluloid Closet,1996-01-30,tt0112651,6.784687
575,False,Métisse,1993-01-01,tt0107642,1.040873
576,False,Caro diario,1993-10-12,tt0109382,2.904734
577,False,De eso no se habla,1993-05-20,tt0106678,1.213481
578,False,The Brady Bunch Movie,1995-02-16,tt0112572,4.233092
579,False,Home Alone,1990-11-09,tt0099785,0.702543
580,False,Ghost,1990-07-12,tt0099653,11.945397
581,False,Aladdin,1992-11-25,tt0103639,16.357419
582,False,Terminator 2: Judgment Day,1991-07-01,tt0103064,22.661695
583,False,Dances with Wolves,1990-11-09,tt0099348,11.654349
584,False,Tough and Deadly,1995-02-14,tt0114706,0.426887
585,False,Batman,1989-06-23,tt0096895,19.10673
586,False,The Silence of the Lambs,1991-02-01,tt0102926,4.307222
587,False,Snow White and the Seven Dwarfs,1937-12-20,tt0029583,16.263878
588,False,Beauty and the Beast,1991-11-13,tt0101414,23.433511
589,False,Pinocchio,1940-02-23,tt0032910,14.202284
590,False,Pretty Woman,1990-03-23,tt0100405,13.348451
591,False,Окно в Париж,1993-12-01,tt0110719,0.345748
592,False,The Wild Bunch,1969-06-17,tt0065214,11.722424
593,False,Love and a .45,1994-11-23,tt0110395,3.40523
594,False,The Wooden Man's Bride,1994-02-05,tt0111752,0.088451
595,False,A Great Day in Harlem,1994-09-27,tt0109934,0.076352
596,False,Bye Bye Love,1995-03-16,tt0112606,2.47308
597,False,One Fine Day,1996-12-20,tt0117247,7.009946
598,False,Candyman: Farewell to the Flesh,1995-03-17,tt0112625,4.983552
599,False,Century,1993-12-31,tt0106537,1.461029
600,False,Fargo,1996-04-05,tt0116282,12.61469
601,False,Homeward Bound II: Lost in San Francisco,1996-03-08,tt0116552,14.657754
602,False,Heavy Metal,1981-08-07,tt0082509,7.640073
603,False,Hellraiser: Bloodline,1996-03-08,tt0116514,5.263187
604,False,The Pallbearer,1996-05-03,tt0117283,8.174116
605,False,Jane Eyre,1996-02-09,tt0116684,2.420301
606,False,Loaded,1996-04-12,tt0110374,0.618066
607,False,Pane e cioccolata,1974-05-05,tt0070506,1.306628
608,False,The Aristocats,1970-12-23,tt0065421,9.834047
609,False,La flor de mi secreto,1995-09-22,tt0113083,2.286788
610,False,Two Much,1996-02-14,tt0118001,1.620174
611,False,Ed,1996-03-15,tt0116165,5.174212
612,False,Schrei aus Stein,1991-01-01,tt0102855,0.736081
613,False,Ma saison préférée,1993-05-14,tt0107471,0.516924
614,False,A Modern Affair,1996-09-06,tt0113839,0.173207
615,False,Condition Red,1995-12-08,tt0112712,0.793932
616,False,Asfour Stah,1990-01-01,tt0090665,1.983301
617,False,A Thin Line Between Love and Hate,1996-04-04,tt0117891,2.256747
618,False,The Last Supper,1995-09-08,tt0113613,4.619915
619,False,Primal Fear,1996-04-03,tt0117381,10.326213
620,False,Rude,1995-09-08,tt0114305,0.065827
621,False,Carried Away,1996-01-26,tt0115837,1.67218
622,False,All Dogs Go to Heaven 2,1996-03-29,tt0115509,5.028897
623,False,Land and Freedom,1995-01-01,tt0114671,6.144235
624,False,Denise Calls Up,1995-05-17,tt0112844,0.466476
625,False,Theodore Rex,1995-12-14,tt0114658,2.583686
626,False,A Family Thing,1996-03-29,tt0116275,6.207993
627,False,Frisk,1996-03-22,tt0113122,0.319215
628,False,Sgt. Bilko,1996-03-29,tt0117608,5.70904
629,False,Jack & Sarah,1995-06-02,tt0113448,1.523446
630,False,Girl 6,1996-03-22,tt0116414,4.405169
631,False,Diabolique,1996-03-22,tt0116095,4.530079
632,False,Un indien dans la ville,1994-12-14,tt0111543,4.728163
633,False,Roula - Dunkle Geheimnisse,1995-09-11,tt0117517,0.149157
634,False,Peanuts – Die Bank zahlt alles,1996-03-21,tt0117312,0.066123
635,False,Happy Weekend,1996-03-14,tt0116485,0.002229
636,False,Nelly & Monsieur Arnaud,1996-04-12,tt0113947,1.784647
637,False,Courage Under Fire,1996-07-04,tt0115956,11.595316
638,False,Mission: Impossible,1996-05-22,tt0117060,15.793477
639,False,Á köldum klaka,1995-02-10,tt0109028,0.494977
640,False,Moll Flanders,1996-06-14,tt0117071,2.337263
641,False,Das Superweib,1996-03-06,tt0117788,0.821299
642,False,삼공일 삼공이,1995-04-22,tt0112257,0.396626
643,False,DragonHeart,1996-05-31,tt0116136,23.63659
644,False,Und keiner weint mir nach,1996-02-29,tt0118026,0.439989
645,False,My Mother's Courage,1995-09-12,tt0117117,0.622885
646,False,Eddie,1996-05-31,tt0116168,3.09233
647,False,Yankee Zulu,1993-12-01,tt0111787,1.558066
648,False,Billy's Holiday,1995-07-26,tt0112509,0.002444
649,False,Plein soleil,1960-03-10,tt0054189,3.804493
650,False,August,1996-08-08,tt0115591,0.987434
651,False,James and the Giant Peach,1996-04-12,tt0116683,13.217623
652,False,Fear,1996-04-12,tt0116287,6.954926
653,False,Kids in the Hall: Brain Candy,1996-04-02,tt0116768,2.299851
654,False,Faithful,1996-04-03,tt0116269,1.296862
655,False,Podzemlje,1995-04-11,tt0114787,14.587894
656,False,Lust och fägring stor,1995-03-08,tt0113720,3.582047
657,False,Bloodsport II,1996-03-01,tt0112536,3.085207
658,False,পথের পাঁচালী,1955-08-26,tt0048473,3.900709
659,False,অপুর সংসার,1959-05-01,tt0052572,2.381806
660,False,Mystery Science Theater 3000: The Movie,1996-04-19,tt0117128,2.985163
661,False,Tarantella,1996-03-15,tt0114616,0.001662
662,False,Space Jam,1996-11-15,tt0117705,11.054251
663,False,Barbarella,1968-10-10,tt0062711,14.304205
664,False,Hostile Intentions,1995-01-01,tt0110061,0.062388
665,False,They Bite,1996-01-01,tt0140614,0.466991
666,False,Some Folks Call It a Sling Blade,1994-03-26,tt0108181,0.459376
667,False,The Run of the Country,1995-09-22,tt0114307,0.117662
668,False,Alphaville une étrange aventure de Lemmy Caution,1965-05-05,tt0058898,4.658149
669,False,Coup de torchon,1981-11-04,tt0082206,2.272213
670,False,Tigrero: A Film That Was Never Made,1994-01-01,tt0111430,0.18343
671,False,L'oeil de Vichy,1993-05-20,tt0107727,0.004117
672,False,Windows,1980-01-18,tt0081759,0.400023
673,False,It's My Party,1996-03-22,tt0113443,2.791667
674,False,Country Life,1994-10-27,tt0109491,0.487357
675,False,Operation Dumbo Drop,1995-07-28,tt0114048,4.357971
676,False,Das Versprechen,1995-02-16,tt0111613,0.122178
677,False,Mrs. Winterbourne,1996-04-19,tt0117104,9.1861
678,False,Solo,1996-10-23,tt0117688,1.899069
679,False,Etz Hadomim Tafus,1994-01-01,tt0109751,0.71066
680,False,The Substitute,1996-04-19,tt0117774,10.68537
681,False,True Crime,1996-03-12,tt0114736,1.217249
682,False,Butterfly Kiss,1995-08-18,tt0112604,0.877853
683,False,Feeling Minnesota,1996-09-13,tt0116289,10.298582
684,False,Delta of Venus,1995-06-09,tt0109593,1.099187
685,False,To Cross the Rubicon,1991-01-01,tt0103095,0.006854
686,False,Angus,1995-09-15,tt0112368,2.25008
687,False,Daens,1992-09-01,tt0104046,0.755047
688,False,Faces,1968-11-24,tt0062952,7.918418
689,False,Boys,1996-05-10,tt0115742,1.579153
690,False,The Quest,1996-04-19,tt0117420,7.941972
691,False,Cosi,1996-03-04,tt0115951,0.947007
692,False,Sunset Park,1996-04-26,tt0117784,1.231692
693,False,Mulholland Falls,1996-04-26,tt0117107,5.79463
694,False,The Truth About Cats & Dogs,1996-04-26,tt0117979,5.121203
695,False,Oliver & Company,1988-11-18,tt0095776,10.813579
696,False,Celtic Pride,1996-04-19,tt0115851,1.940747
697,False,Flipper,1996-05-17,tt0116322,4.557006
698,False,Captives,1994-05-03,tt0109374,1.926109
699,False,Of Love and Shadows,1994-05-10,tt0110712,0.709209
700,False,Dead Man,1995-12-23,tt0112817,6.505272
701,False,Le Hussard sur le toit,1995-09-20,tt0113362,1.690768
702,False,Switchblade Sisters,1975-01-05,tt0073778,6.035166
703,False,Boca a boca,1995-11-10,tt0112546,1.133409
704,False,Les visiteurs,1993-01-27,tt0108500,7.326169
705,False,Multiplicity,1996-07-19,tt0117108,8.768806
706,False,The Haunted World of Edward D. Wood Jr.,1996-05-01,tt0113270,0.037443
707,False,Due Amici,2002-03-20,tt0333373,0.003949
708,False,The Craft,1996-05-03,tt0115963,12.860385
709,False,The Great White Hype,1996-05-03,tt0116448,3.321765
710,False,Last Dance,1996-05-02,tt0116827,1.196686
712,False,Cold Comfort Farm,1995-01-01,tt0112701,1.92386
713,False,Institute Benjamenta or This Dream People Call Human Life,1995-08-01,tt0113429,0.543042
714,False,Heaven's Prisoners,1996-05-17,tt0116508,9.264679
715,False,Original Gangstas,1996-05-10,tt0117260,0.343579
716,False,The Rock,1996-06-06,tt0117500,13.249824
717,False,Getting Away with Murder,1996-04-12,tt0116405,0.746662
718,False,Dellamorte Dellamore,1994-03-25,tt0109592,6.247819
719,False,Twister,1996-05-10,tt0117998,8.739144
720,False,Barb Wire,1996-05-02,tt0115624,5.877599
721,False,Le garçu,1995-10-31,tt0113145,0.125882
722,False,Honigmond,1996-04-11,tt0116559,0.652621
723,False,GHOST IN THE SHELL,1995-11-18,tt0113568,10.686166
724,False,Thinner,1996-10-25,tt0117894,4.856229
725,False,Spy Hard,1996-05-24,tt0117723,8.202057
726,False,Brothers in Trouble,1995-08-23,tt0112586,0.594716
727,False,A Close Shave,1995-12-24,tt0112691,6.796858
728,False,Force of Evil,1948-12-25,tt0040366,4.386329
729,False,The Stupids,1996-08-30,tt0117768,1.751457
730,False,The Arrival,1996-05-31,tt0115571,6.497591
731,False,The Man from Down Under,1943-08-04,tt0031612,0.068254
732,False,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964-01-29,tt0057012,9.80398
733,False,Careful,1992-09-30,tt0103926,0.160571
735,False,A Month by the Lake,1995-09-11,tt0113849,0.851078
736,False,Gold Diggers: The Secret of Bear Mountain,1995-11-03,tt0113188,5.508101
737,False,Kim,1950-12-07,tt0042644,1.048075
738,False,Carmen Miranda: Bananas Is My Business,1995-04-13,tt0109381,0.146287
739,False,東邪西毒,1994-09-16,tt0109688,5.215992
740,False,Khomreh,1994-04-01,tt0104606,0.401531
741,False,Maya Lin: A Strong Clear Vision,1995-11-10,tt0110480,0.001608
742,False,Stalingrad,1993-01-21,tt0108211,7.667284
743,False,The Phantom,1996-06-06,tt0117331,8.079541
744,False,Striptease,1996-06-28,tt0117765,11.341502
745,False,The Last of the High Kings,1996-12-06,tt0116833,1.427756
746,False,Heavy,1995-01-20,tt0113280,0.889498
747,False,Jack,1996-08-09,tt0116669,6.287245
748,False,I Shot Andy Warhol,1996-05-01,tt0116594,2.771201
749,False,The Grass Harp,1995-09-10,tt0113211,0.365418
750,False,Tuđa Amerika,1995-09-09,tt0114494,0.099602
751,False,La vie est belle,1987-11-17,tt0094265,0.514363
752,False,Quartier Mozart,1992-05-26,tt0105201,0.011938
753,False,Touki-Bouki,1973-07-01,tt0070820,0.043903
754,False,Wend Kuuni,1982-01-01,tt0084898,0.049573
755,False,Histoires extraordinaires,1968-05-16,tt0063715,1.794298
756,False,Babyfever,1994-05-04,tt0109191,0.001687
757,False,Pharaoh's  Army,1995-01-01,tt0114122,0.837911
758,False,Trainspotting,1996-02-23,tt0117951,19.348466
759,False,Til There Was You,1997-05-30,tt0118523,2.700061
760,False,Independence Day,1996-06-25,tt0116629,17.634197
761,False,Stealing Beauty,1996-03-29,tt0117737,6.418805
762,False,The Fan,1996-08-15,tt0116277,12.202063
763,False,The Hunchback of Notre Dame,1996-06-21,tt0116583,13.553999
764,False,The Cable Guy,1996-06-10,tt0115798,7.586577
765,False,Kingpin,1996-07-04,tt0116778,11.633347
766,False,Eraser,1996-06-21,tt0116213,6.919314
767,False,The Gate of Heavenly Peace,1995-01-01,tt0113147,0.10705
768,False,The Nutty Professor,1996-06-26,tt0117218,9.651581
769,False,Yo la peor de todas,1990-08-09,tt0100990,0.202495
770,False,Un été inoubliable,1994-05-15,tt0111546,0.826372
771,False,Hol volt hol nem volt,1987-01-01,tt0093199,0.043125
772,False,En compagnie d'Antonin Artaud,1993-01-01,tt0106810,0.000308
773,False,Sibak,1994-09-09,tt0111180,0.05956
774,False,Somebody to Love,1994-09-27,tt0111237,0.970688
775,False,A Very Natural Thing,1974-01-01,tt0072362,0.147662
776,False,La vieille qui marchait dans la mer,1991-09-18,tt0103207,0.573423
777,False,Daylight,1996-12-06,tt0116040,11.995799
778,False,The Frighteners,1996-07-18,tt0116365,12.09096
779,False,Lone Star,1996-06-21,tt0116905,9.069963
780,False,Harriet the Spy,1996-07-10,tt0116493,4.086563
781,False,Phenomenon,1996-07-05,tt0117333,5.575992
782,False,Walking and Talking,1996-07-17,tt0118113,0.913281
783,False,She's the One,1996-08-26,tt0117628,10.827266
784,False,A Time to Kill,1996-07-24,tt0117913,13.309013
785,False,American Buffalo,1996-09-13,tt0115530,7.031279
786,False,Les Rendez-vous de Paris,1995-03-22,tt0114266,0.227128
